id,player_id,team_id,season_id,first_name,last_name,full_name,season_abbreviation,team_abbreviation,position,jersey_number,handedness,rookie,captaincy,age,draft_plus_minus,draft_plus_minus_string,draft_year,games_played,game_score,game_score_pg,goals_created,off_point_shares,def_point_shares,point_shares
,1486,,16,Martins,Karsums,Martins Karsums,08-09,PRO,RW,,R,false,,22.57,5,+5,2004,43,39.86,0.93,,,,
,4514,,73,Josh,Leivo,Josh Leivo,21-22,CHI,LW,,R,false,,28.33,11,+11,2011,54,50.04,0.93,,,,
,5572,,68,Jean-Sebastien,Dea,Jean-Sebastien Dea,20-21,ROC,C,,R,false,,26.62,9,+9,2012,15,13.9,0.93,,,,
,3927,,54,Ben,Street,Ben Street,16-17,GR,C,,L,false,,29.61,12,+12,2005,62,57.45,0.93,,,,
,5528,,51,Michael,Mersch,Michael Mersch,15-16,ONT,LW,,L,false,,22.97,5,+5,2011,52,48.13,0.93,,,,
,4504,,57,Marek,Hrivik,Marek Hrivik,17-18,STK,C,,L,false,,26.07,9,+9,2009,32,29.6,0.93,,,,
,2462,,30,Brett,MacLean,Brett MacLean,09-10,SA,LW,,R,false,,20.74,3,+3,2007,76,70.3,0.93,,,,
,3176,,51,T.J.,Brennan,T.J. Brennan,15-16,TOR,D,,L,false,,26.47,9,+9,2007,69,63.82,0.92,,,,
,7160,,65,Brayden,Burke,Brayden Burke,19-20,TUC,LW,,L,false,,22.72,5,+5,2015,51,47.14,0.92,,,,
,4454,,40,Alex,Killorn,Alex Killorn,12-13,SYR,C,,L,true,,23.02,6,+6,2007,44,40.66,0.92,,,,
,7115,,68,Tyler,Benson,Tyler Benson,20-21,BAK,LW,,L,false,,22.52,5,+5,2016,36,33.24,0.92,,,,
,314,,12,Geoff,Platt,Geoff Platt,07-08,POR/SYR,C,,L,false,,22.2,5,+5,2003,75,69.2,0.92,,,,
,2483,,16,Landon,Wilson,Landon Wilson,08-09,GR,LW,,R,false,,33.53,16,+16,1993,15,13.84,0.92,,,,
,6727,,54,Vitaly,Abramov,Vitaly Abramov,16-17,CLE,RW,,L,true,,18.37,1,+1,2016,4,3.69,0.92,,,,
,1895,,30,Andrew,Gordon,Andrew Gordon,09-10,HER,RW,,R,false,,23.77,6,+6,2004,79,72.87,0.92,,,,
,6146,,68,Nic,Petan,Nic Petan,20-21,TOR,LW,,L,false,,25.5,8,+8,2013,14,12.9,0.92,,,,
,2363,,16,Ryan,Jones,Ryan Jones,08-09,MIL,LW,,R,true,,24.27,7,+7,2002,25,23.03,0.92,,,,
,4924,,43,Ryan,Murphy,Ryan Murphy,13-14,CHA,D,,R,true,,20.47,3,+3,2011,22,20.26,0.92,,,,
,649,,16,Darren,Haydar,Darren Haydar,08-09,GR,RW,,R,false,,28.92,11,+11,1998,79,72.71,0.92,,,,
,2645,,16,Jason,Lepine,Jason Lepine,08-09,RFD,D,,R,true,,23.49,6,+6,2003,1,0.92,0.92,,,,
,3403,,34,Benn,Ferriero,Benn Ferriero,10-11,WOR,RW,,R,false,,23.4,6,+6,2005,16,14.72,0.92,,,,
,4510,,54,Matt,Tennyson,Matt Tennyson,16-17,CHA,D,,R,false,,26.42,9,+9,2008,9,8.28,0.92,,,,
,7132,,73,Cooper,Marody,Cooper Marody,21-22,BAK,RW,,R,false,,24.75,7,+7,2015,52,47.83,0.92,,,,
,3193,,40,Cody,Hodgson,Cody Hodgson,12-13,RCH,C,,R,false,,22.59,5,+5,2008,19,17.46,0.92,,,,
,5368,,61,Tomas,Hyka,Tomas Hyka,18-19,CHI,RW,,R,false,,25.5,8,+8,2011,43,39.5,0.92,,,,
,6883,,68,Gage,Quinney,Gage Quinney,20-21,HSK,F,,L,false,,25.15,8,+8,2013,19,17.45,0.92,,,,
,5018,,65,Martin,Frk,Martin Frk,19-20,ONT,RW,,R,false,,25.96,8,+8,2012,37,33.98,0.92,,,,
,8587,,73,Cole,Perfetti,Cole Perfetti,21-22,MB,C,,L,false,,19.72,2,+2,2020,17,15.61,0.92,,,,
,5898,,57,Nikolay,Goldobin,Nikolay Goldobin,17-18,UTI,LW,,L,false,,21.96,4,+4,2014,30,27.53,0.92,,,,
,6363,,61,Mike,Amadio,Mike Amadio,18-19,ONT,C,,R,false,,22.36,5,+5,2014,28,25.68,0.92,,,,
,6335,,51,Pavel,Zacha,Pavel Zacha,15-16,ALB,C,,L,true,,18.45,1,+1,2015,3,2.75,0.92,,,,
,5902,,54,Kasperi,Kapanen,Kasperi Kapanen,16-17,TOR,RW,,R,false,,20.16,3,+3,2014,43,39.41,0.92,,,,
,7671,,68,Ryan,McLeod,Ryan McLeod,20-21,BAK,C,,L,false,,21.0,3,+3,2018,28,25.64,0.92,,,,
,4082,,37,Cam,Atkinson,Cam Atkinson,11-12,SPR,RW,,R,true,,22.29,5,+5,2007,51,46.7,0.92,,,,
,7115,,61,Tyler,Benson,Tyler Benson,18-19,BAK,LW,,L,true,,20.52,3,+3,2016,68,62.26,0.92,,,,
,554,,37,Corey,Locke,Corey Locke,11-12,BNG,C,,L,false,,27.37,10,+10,2002,38,34.79,0.92,,,,
,582,,30,Charles,Linglet,Charles Linglet,09-10,SPR,LW,,L,false,,27.25,10,+10,2000,75,68.63,0.92,,,,
,649,,34,Darren,Haydar,Darren Haydar,10-11,CHI,RW,,R,false,,30.92,13,+13,1998,34,31.11,0.92,,,,
,4614,,54,Tomas,Jurco,Tomas Jurco,16-17,GR,LW,,L,false,,23.73,6,+6,2011,2,1.83,0.92,,,,
,5908,,48,Tanner,Kero,Tanner Kero,14-15,RFD,C,,L,true,,22.16,5,+5,2010,6,5.49,0.92,,,,
,5962,,48,Christian,Dvorak,Christian Dvorak,14-15,POR,C,,L,true,,18.63,1,+1,2014,2,1.83,0.92,,,,
,7100,,65,Owen,Tippett,Owen Tippett,19-20,SPR,RW,,R,true,,20.59,3,+3,2017,46,42.09,0.92,,,,
,7150,,65,Cody,Glass,Cody Glass,19-20,CHI,C,,R,true,,20.47,3,+3,2017,2,1.83,0.92,,,,
,3927,,43,Ben,Street,Ben Street,13-14,ABB,C,,L,false,,26.61,9,+9,2005,58,53.04,0.91,,,,
,38,,30,Aaron,Rome,Aaron Rome,09-10,MTB,D,,L,false,,25.99,8,+8,2002,7,6.4,0.91,,,,
,6380,,54,Kevin,Labanc,Kevin Labanc,16-17,SJ,RW,,R,true,,20.78,3,+3,2014,19,17.37,0.91,,,,
,2323,,40,Michael,Kostka,Michael Kostka,12-13,TOR,D,,R,false,,26.82,9,+9,2004,34,31.06,0.91,,,,
,5030,,73,Nathan,Walker,Nathan Walker,21-22,SPR,LW,,L,false,,27.62,10,+10,2012,47,42.93,0.91,,,,
,4562,,68,Sam,Carrick,Sam Carrick,20-21,SD,C,,R,false,,28.63,11,+11,2010,27,24.66,0.91,,,,
,1312,,12,Andrew,Ebbett,Andrew Ebbett,07-08,POR,C,,L,false,,24.72,7,+7,2001,74,67.57,0.91,,,,
,4134,,40,Tyler,Toffoli,Tyler Toffoli,12-13,MCH,RW,,R,true,,20.41,3,+3,2010,58,52.95,0.91,,,,
,3806,,43,Philip,Larsen,Philip Larsen,13-14,OKC,D,,R,false,,23.79,6,+6,2008,7,6.39,0.91,,,,
,3582,,40,Eric,O'Dell,Eric O'Dell,12-13,STJ,C,,R,false,,22.25,5,+5,2008,59,53.79,0.91,,,,
,3245,,30,Tyler,Ennis,Tyler Ennis,09-10,POR,C,,L,true,,19.96,2,+2,2008,69,62.9,0.91,,,,
,4647,,43,J.T.,Brown,J.T. Brown,13-14,SYR,RW,,R,false,,23.22,6,+6,2008,13,11.85,0.91,,,,
,8518,,68,Arttu,Ruotsalainen,Arttu Ruotsalainen,20-21,ROC,C,,R,false,,22.9,5,+5,2016,13,11.85,0.91,,,,
,7371,,68,Adam,Mascherin,Adam Mascherin,20-21,TEX,LW,,L,false,,22.29,5,+5,2016,37,33.71,0.91,,,,
,5645,,77,Brendan,Gaunce,Brendan Gaunce,22-23,CLE,C,,L,false,,28.5,11,+11,2012,17,15.48,0.91,,,,
,8679,,68,Jordan,Kawaguchi,Jordan Kawaguchi,20-21,TEX,C,,L,true,,23.38,6,+6,2015,3,2.73,0.91,,,,
,2419,,34,Oscar,Moller,Oscar Moller,10-11,MCH,RW,,R,false,,21.66,4,+4,2007,21,19.09,0.91,,,,
,8580,,77,Carson,Meyer,Carson Meyer,22-23,CLE,RW,,R,false,,25.09,8,+8,2015,27,24.53,0.91,,,,
,8038,,68,Taro,Hirose,Taro Hirose,20-21,GR,LW,,L,false,,24.23,7,+7,2014,29,26.34,0.91,,,,
,600,,12,Ben,Walter,Ben Walter,07-08,BRI,C,,L,false,,23.36,6,+6,2002,68,61.76,0.91,,,,
,4641,,54,Michael,Chaput,Michael Chaput,16-17,UTI,C,,L,false,,24.45,7,+7,2010,10,9.08,0.91,,,,
,156,,40,Chris,Bourque,Chris Bourque,12-13,PRO,LW,,L,false,,26.65,9,+9,2004,39,35.4,0.91,,,,
,4052,,54,Cory,Conacher,Cory Conacher,16-17,SYR,RW,,L,false,,26.77,9,+9,2008,56,50.83,0.91,,,,
,6469,,61,John,Quenneville,John Quenneville,18-19,BNG,RW,,L,false,,22.43,5,+5,2014,37,33.57,0.91,,,,
,5915,,54,Austin,Czarnik,Austin Czarnik,16-17,PRO,C,,R,false,,23.78,6,+6,2011,22,19.96,0.91,,,,
,9119,,73,Brendan,Brisson,Brendan Brisson,21-22,HSK,F,,L,true,,19.91,2,+2,2020,7,6.35,0.91,,,,
,6285,,57,Kalle,Kossila,Kalle Kossila,17-18,SD,LW,,L,false,,24.44,7,+7,2011,55,49.82,0.91,,,,
,4648,,73,Brett,Connolly,Brett Connolly,21-22,RFD,RW,,R,false,,29.39,12,+12,2010,37,33.49,0.91,,,,
,4573,,77,Logan,Shaw,Logan Shaw,22-23,TOR,C,,R,false,,29.96,12,+12,2011,64,57.92,0.91,,,,
,4113,,61,Zach,Redmond,Zach Redmond,18-19,ROC,D,,R,false,,30.16,13,+13,2006,58,52.47,0.9,,,,
,7867,,73,Fabian,Zetterlund,Fabian Zetterlund,21-22,UTI,C,,R,false,,22.07,5,+5,2017,58,52.44,0.9,,,,
,2432,,51,Dustin,Jeffrey,Dustin Jeffrey,15-16,SPR/WBS,C,,L,false,,27.57,10,+10,2006,64,57.86,0.9,,,,
,4552,,54,Reid,Boucher,Reid Boucher,16-17,MIL,LW,,L,false,,23.04,6,+6,2011,5,4.52,0.9,,,,
,5611,,77,Max,McCormick,Max McCormick,22-23,CV,LW,,L,false,,30.39,13,+13,2010,65,58.76,0.9,,,,
,1312,,48,Andrew,Ebbett,Andrew Ebbett,14-15,WBS,C,,L,false,,31.72,14,+14,2001,44,39.76,0.9,,,,
,6428,,65,Colin,Blackwell,Colin Blackwell,19-20,MIL,C,,R,false,,26.48,9,+9,2011,26,23.49,0.9,,,,
,3176,,43,T.J.,Brennan,T.J. Brennan,13-14,TOR,D,,L,false,,24.47,7,+7,2007,76,68.62,0.9,,,,
,417,,34,Guillaume,Desbiens,Guillaume Desbiens,10-11,MTB,RW,,R,false,,25.42,8,+8,2003,4,3.61,0.9,,,,
,1347,,34,Jason,Krog,Jason Krog,10-11,CHI,C,,R,false,,34.96,17,+17,1994,37,33.39,0.9,,,,
,6482,,68,Sam,Anas,Sam Anas,20-21,UTI,RW,,R,false,,27.31,10,+10,2011,23,20.75,0.9,,,,
,2416,,40,Chad,Kolarik,Chad Kolarik,12-13,CT/WBS,C,,R,false,,26.65,9,+9,2004,76,68.56,0.9,,,,
,2350,,43,Chris,Terry,Chris Terry,13-14,CHA,LW,,L,false,,24.46,7,+7,2007,70,63.14,0.9,,,,
,7537,,61,Adam,Rockwood,Adam Rockwood,18-19,SPR,C,,L,false,,23.0,5,+5,2014,7,6.31,0.9,,,,
,8847,,73,Lukas,Reichel,Lukas Reichel,21-22,RFD,LW,,L,true,,19.35,2,+2,2020,56,50.47,0.9,,,,
,3168,,40,Zach,Boychuk,Zach Boychuk,12-13,CHA,F,,L,false,,22.96,5,+5,2008,49,44.16,0.9,,,,
,3176,,40,T.J.,Brennan,T.J. Brennan,12-13,RCH,D,,L,false,,23.47,6,+6,2007,36,32.43,0.9,,,,
,2067,,37,T.J.,Hensick,T.J. Hensick,11-12,PEO,C,,R,false,,25.78,8,+8,2004,66,59.45,0.9,,,,
,170,,16,Graham,Mink,Graham Mink,08-09,HER,RW,,R,false,,29.34,12,+12,1997,68,61.25,0.9,,,,
,1218,,16,Blake,Comeau,Blake Comeau,08-09,BRI,RW,,R,false,,22.59,5,+5,2004,19,17.11,0.9,,,,
,3125,,16,Thomas,Hickey,Thomas Hickey,08-09,MCH,D,,L,true,,19.61,2,+2,2007,7,6.3,0.9,,,,
,5827,,77,Devin,Shore,Devin Shore,22-23,BAK,F,,L,,,28.18,11,+11,2012,5,4.5,0.9,,,,
,5928,,48,Haydn,Fleury,Haydn Fleury,14-15,CHA,D,,L,true,,18.2,1,+1,2014,1,0.9,0.9,,,,
,6511,,54,Joel,Eriksson Ek,Joel Eriksson Ek,16-17,IA,C,,L,true,,19.64,2,+2,2015,1,0.9,0.9,,,,
,6959,,68,Lias,Andersson,Lias Andersson,20-21,ONT,C,,L,false,,21.94,4,+4,2017,15,13.5,0.9,,,,
,7583,,61,Vladislav,Kotkov,Vladislav Kotkov,18-19,SJ,RW,,R,true,,18.7,1,+1,2018,1,0.9,0.9,,,,
,3335,,57,Eric,Tangradi,Eric Tangradi,17-18,GR,LW,,L,false,,28.61,11,+11,2007,74,66.59,0.9,,,,
,7035,,77,Kiefer,Sherwood,Kiefer Sherwood,22-23,MIL,RW,,R,,,27.48,10,+10,2013,42,37.77,0.9,,,,
,6365,,73,Anthony,Greco,Anthony Greco,21-22,HFD,RW,,R,false,,27.98,10,+10,2012,66,59.29,0.9,,,,
,3733,,40,Mark,Arcobello,Mark Arcobello,12-13,OKC,C,,R,false,,24.11,7,+7,2006,74,66.47,0.9,,,,
,6511,,61,Joel,Eriksson Ek,Joel Eriksson Ek,18-19,IA,F,,L,false,,21.64,4,+4,2015,9,8.08,0.9,,,,
,4163,,37,Zack,Kassian,Zack Kassian,11-12,RCH,RW,,R,true,,20.65,3,+3,2009,30,26.93,0.9,,,,
,3777,,65,Brandon,Pirri,Brandon Pirri,19-20,CHI,LW,,L,false,,28.45,11,+11,2009,38,34.11,0.9,,,,
,7118,,73,Jaret,Anderson-Dolan,Jaret Anderson-Dolan,21-22,ONT,C,,L,false,,22.02,5,+5,2017,54,48.47,0.9,,,,
,3898,,40,Brayden,Schenn,Brayden Schenn,12-13,ADK,C,,L,false,,21.08,4,+4,2009,33,29.62,0.9,,,,
,5469,,77,Phil,Di Giuseppe,Phil Di Giuseppe,22-23,ABB,LW,,L,,,28.95,11,+11,2012,37,33.21,0.9,,,,
,3927,,48,Ben,Street,Ben Street,14-15,LE,C,,L,false,,27.61,10,+10,2005,44,39.49,0.9,,,,
,3826,,40,Nazem,Kadri,Nazem Kadri,12-13,TOR,C,,L,false,,21.96,4,+4,2009,27,24.23,0.9,,,,
,533,,30,Ryan,Keller,Ryan Keller,09-10,BNG,RW,,R,false,,25.71,8,+8,2002,72,64.59,0.9,,,,
,1200,,12,Greg,Moore,Greg Moore,07-08,HFD,C,,R,false,,23.49,6,+6,2002,72,64.59,0.9,,,,
,7297,,77,Joey,Anderson,Joey Anderson,22-23,TOR,RW,,R,,,24.26,7,+7,2016,30,26.91,0.9,,,,
,304,,34,Denis,Hamel,Denis Hamel,10-11,ADK,LW,,L,false,,33.37,16,+16,1995,23,20.63,0.9,,,,
,1903,,12,Andrew,Hutchinson,Andrew Hutchinson,07-08,HFD,D,,R,false,,27.5,10,+10,1998,67,60.09,0.9,,,,
,1445,,16,Matt,Moulson,Matt Moulson,08-09,MCH,LW,,L,false,,24.89,7,+7,2002,54,48.43,0.9,,,,
,1848,,12,Brian,Boyle,Brian Boyle,07-08,MCH,C,,L,true,,22.76,5,+5,2003,70,62.73,0.9,,,,
,6433,,54,Danny,O’Regan,Danny O’Regan,16-17,SJ,C,,R,true,,22.64,5,+5,2012,63,56.44,0.9,,,,
,5372,,54,Pontus,Åberg,Pontus Åberg,16-17,MIL,RW,,R,false,,22.99,5,+5,2012,56,50.15,0.9,,,,
,1861,,12,Sergei,Kostitsyn,Sergei Kostitsyn,07-08,HAM,RW,,L,true,,20.5,3,+3,2005,22,19.69,0.9,,,,
,8627,,68,Drew,O’Connor,Drew O’Connor,20-21,WBS,LW,,L,true,,22.28,5,+5,2016,20,17.9,0.89,,,,
,6433,,68,Danny,O’Regan,Danny O’Regan,20-21,HSK,LW,,R,false,,26.64,9,+9,2012,37,33.1,0.89,,,,
,4688,,43,Jean-Gabriel,Pageau,Jean-Gabriel Pageau,13-14,BNG,C,,R,false,,20.86,3,+3,2011,46,41.15,0.89,,,,
,6733,,77,Matt,Luff,Matt Luff,22-23,GR,RW,,R,,,25.38,8,+8,2015,28,25.04,0.89,,,,
,2393,,12,Michael,Ratchuk,Michael Ratchuk,07-08,PHI,D,,L,true,,19.58,2,+2,2006,3,2.68,0.89,,,,
,7132,,57,Cooper,Marody,Cooper Marody,17-18,BAK,C,,R,true,,20.75,3,+3,2015,3,2.68,0.89,,,,
,118,,12,Grant,Stevenson,Grant Stevenson,07-08,QC,RW,,R,false,,25.93,8,+8,2000,80,71.4,0.89,,,,
,4648,,40,Brett,Connolly,Brett Connolly,12-13,SYR,RW,,R,false,,20.39,3,+3,2010,71,63.36,0.89,,,,
,6145,,68,Josh,Currie,Josh Currie,20-21,WBS,C,,R,false,,27.9,10,+10,2011,24,21.41,0.89,,,,
,7106,,57,Jack,Studnicka,Jack Studnicka,17-18,PRO,C,,R,true,,18.59,1,+1,2017,5,4.46,0.89,,,,
,8638,,68,Wade,Allison,Wade Allison,20-21,LHV,F,,R,true,,22.94,5,+5,2016,10,8.92,0.89,,,,
,5978,,57,Oskar,Sundqvist,Oskar Sundqvist,17-18,SA,C,,R,false,,23.5,6,+6,2012,6,5.35,0.89,,,,
,8736,,77,Dylan,Holloway,Dylan Holloway,22-23,BAK,LW,,L,false,,20.99,3,+3,2020,6,5.35,0.89,,,,
,4843,,54,Wade,Megan,Wade Megan,16-17,CHI,C,,L,false,,26.17,9,+9,2008,73,65.01,0.89,,,,
,270,,16,Randy,Jones,Randy Jones,08-09,PHI,D,,L,false,,27.17,10,+10,1999,2,1.78,0.89,,,,
,4921,,40,Damon,Severson,Damon Severson,12-13,ALB,D,,R,true,,18.12,1,+1,2012,2,1.78,0.89,,,,
,5810,,48,Tomas,Hertl,Tomas Hertl,14-15,WOR,C,,L,false,,20.85,3,+3,2012,2,1.78,0.89,,,,
,5856,,68,Sonny,Milano,Sonny Milano,20-21,SD,LW,,L,false,,24.36,7,+7,2014,2,1.78,0.89,,,,
,2030,,54,Teddy,Purcell,Teddy Purcell,16-17,ONT,RW,,R,false,,31.04,14,+14,2003,38,33.81,0.89,,,,
,1000,,12,Chris,Minard,Chris Minard,07-08,WBS,LW,,L,false,,25.84,8,+8,2000,56,49.81,0.89,,,,
,529,,34,Jeremy,Williams,Jeremy Williams,10-11,CT,RW,,R,false,,26.65,9,+9,2002,35,31.13,0.89,,,,
,6501,,73,Michael,Carcone,Michael Carcone,21-22,TUC,RW,,L,false,,25.34,8,+8,2014,48,42.69,0.89,,,,
,3403,,37,Benn,Ferriero,Benn Ferriero,11-12,WOR,RW,,R,false,,24.4,7,+7,2005,20,17.78,0.89,,,,
,7260,,61,Brooks,Macek,Brooks Macek,18-19,CHI,RW,,R,false,,26.35,9,+9,2010,64,56.88,0.89,,,,
,1109,,16,Chris,Conner,Chris Conner,08-09,PEO,RW,,L,false,,24.75,7,+7,2002,30,26.65,0.89,,,,
,9588,,77,Shane,Wright,Shane Wright,22-23,CV,C,,R,,,18.71,1,+1,2022,5,4.44,0.89,,,,
,2045,,34,Liam,Reddox,Liam Reddox,10-11,OKC,LW,,L,false,,24.65,7,+7,2004,33,29.29,0.89,,,,
,767,,34,Petr,Prucha,Petr Prucha,10-11,SA,RW,,R,false,,28.02,11,+11,2000,12,10.65,0.89,,,,
,4667,,40,Jason,Zucker,Jason Zucker,12-13,HOU,LW,,L,true,,20.68,3,+3,2010,55,48.8,0.89,,,,
,4926,,57,Teemu,Pulkkinen,Teemu Pulkkinen,17-18,CHI,LW,,R,false,,25.72,8,+8,2010,75,66.54,0.89,,,,
,3262,,40,Colton,Sceviour,Colton Sceviour,12-13,TEX,RW,,R,false,,23.42,6,+6,2007,62,54.99,0.89,,,,
,4692,,40,Jakob,Silfverberg,Jakob Silfverberg,12-13,BNG,RW,,R,false,,21.94,4,+4,2009,34,30.14,0.89,,,,
,4582,,57,Beau,Bennett,Beau Bennett,17-18,CHI,RW,,R,false,,25.82,8,+8,2010,60,53.18,0.89,,,,
,4449,,57,Matt,Puempel,Matt Puempel,17-18,GR/HFD,RW,,L,false,,24.66,7,+7,2011,62,54.95,0.89,,,,
,4688,,48,Jean-Gabriel,Pageau,Jean-Gabriel Pageau,14-15,BNG,C,,R,false,,21.86,4,+4,2011,27,23.91,0.89,,,,
,5834,,57,Matt,Lorito,Matt Lorito,17-18,GR,LW,,L,false,,27.22,10,+10,2008,59,52.23,0.89,,,,
,8513,,77,Brandon,Biro,Brandon Biro,22-23,ROC,C,,L,false,,24.53,7,+7,2016,48,42.49,0.89,,,,
,3927,,68,Ben,Street,Ben Street,20-21,BNG,C,,L,false,,33.61,16,+16,2005,14,12.39,0.89,,,,
,6212,,61,Andrew,Poturalski,Andrew Poturalski,18-19,CHA,RW,,R,false,,24.68,7,+7,2012,72,63.69,0.88,,,,
,2547,,34,Matt,Beleskey,Matt Beleskey,10-11,SYR,LW,,L,false,,22.29,5,+5,2006,14,12.38,0.88,,,,
,4146,,43,Brian,Gibbons,Brian Gibbons,13-14,WBS,C,,L,false,,25.57,8,+8,2006,28,24.75,0.88,,,,
,5643,,77,Gemel,Smith,Gemel Smith,22-23,HSK/SYR,C,,L,false,,28.44,11,+11,2012,51,45.07,0.88,,,,
,1137,,34,Tim,Stapleton,Tim Stapleton,10-11,CHI/SA,C,,R,false,,28.21,11,+11,2000,21,18.55,0.88,,,,
,3100,,51,Jamie,McBain,Jamie McBain,15-16,ONT,D,,R,false,,27.57,10,+10,2006,3,2.65,0.88,,,,
,6862,,77,Darren,Raddysh,Darren Raddysh,22-23,SYR,D,,R,,,26.56,9,+9,2014,50,44.16,0.88,,,,
,4548,,61,Paul,Carey,Paul Carey,18-19,BEL/PRO,LW,,L,false,,29.99,12,+12,2007,59,52.1,0.88,,,,
,405,,34,Greg,Mauldin,Greg Mauldin,10-11,LE,LW,,R,false,,28.28,11,+11,2000,14,12.36,0.88,,,,
,8012,,68,Nicolas,Beaudin,Nicolas Beaudin,20-21,RFD,D,,L,false,,20.96,3,+3,2018,9,7.94,0.88,,,,
,4200,,37,Tyler,Johnson,Tyler Johnson,11-12,NOR,C,,R,true,,21.15,4,+4,2008,75,66.16,0.88,,,,
,568,,34,Mathieu,Roy,Mathieu Roy,10-11,NOR,D,,R,false,,27.12,10,+10,2001,15,13.23,0.88,,,,
,5892,,73,Kyle,Rau,Kyle Rau,21-22,IA,LW,,L,false,,28.91,11,+11,2011,55,48.48,0.88,,,,
,1987,,37,Nick,Drazenovic,Nick Drazenovic,11-12,SPR,C,,L,false,,24.68,7,+7,2005,41,36.13,0.88,,,,
,6761,,57,Pierre,Engvall,Pierre Engvall,17-18,TOR,LW,,L,true,,21.31,4,+4,2014,9,7.93,0.88,,,,
,9112,,77,Ethen,Frank,Ethen Frank,22-23,HER,RW,,R,true,,24.62,7,+7,2016,56,49.32,0.88,,,,
,1312,,34,Andrew,Ebbett,Andrew Ebbett,10-11,SA,C,,L,false,,27.72,10,+10,2001,22,19.37,0.88,,,,
,6644,,61,Zach,Aston-Reese,Zach Aston-Reese,18-19,WBS,RW,,L,false,,24.12,7,+7,2012,11,9.68,0.88,,,,
,7296,,73,Marian,Studenic,Marian Studenic,21-22,TEX/UTI,RW,,L,false,,22.9,5,+5,2017,17,14.96,0.88,,,,
,7362,,73,Logan,Brown,Logan Brown,21-22,SPR,C,,L,false,,23.55,6,+6,2016,19,16.72,0.88,,,,
,1583,,12,Jeff,Hoggan,Jeff Hoggan,07-08,PRO,RW,,L,false,,29.64,12,+12,1996,71,62.46,0.88,,,,
,3718,,34,Bobby,Butler,Bobby Butler,10-11,BNG,RW,,R,true,,23.41,6,+6,2005,31,27.27,0.88,,,,
,4290,,54,Tye,McGinn,Tye McGinn,16-17,SYR,LW,,L,false,,26.15,9,+9,2008,21,18.47,0.88,,,,
,1441,,12,Gabe,Gauthier,Gabe Gauthier,07-08,MCH,C,,L,false,,23.67,6,+6,2002,61,53.65,0.88,,,,
,437,,12,Jared,Ross,Jared Ross,07-08,PHI,C,,L,false,,25.01,7,+7,2001,67,58.91,0.88,,,,
,4632,,65,Sven,Baertschi,Sven Baertschi,19-20,UTI,LW,,L,false,,26.96,9,+9,2011,43,37.77,0.88,,,,
,1445,,57,Matt,Moulson,Matt Moulson,17-18,ONT,LW,,L,false,,33.9,16,+16,2002,49,43.02,0.88,,,,
,6705,,61,Joe,Gambardella,Joe Gambardella,18-19,BAK,LW,,L,false,,24.79,7,+7,2012,50,43.89,0.88,,,,
,5735,,48,Chris,Tierney,Chris Tierney,14-15,WOR,C,,L,true,,20.22,3,+3,2012,29,25.45,0.88,,,,
,6292,,54,Jansen,Harkins,Jansen Harkins,16-17,MB,C,,L,true,,19.33,2,+2,2015,4,3.51,0.88,,,,
,5368,,57,Tomas,Hyka,Tomas Hyka,17-18,CHI,RW,,R,false,,24.5,7,+7,2011,50,43.87,0.88,,,,
,7345,,65,Alex,Barré-Boulet,Alex Barré-Boulet,19-20,SYR,C,,L,false,,22.33,5,+5,2015,60,52.63,0.88,,,,
,897,,30,Chris,Durno,Chris Durno,09-10,LE,LW,,L,false,,28.89,11,+11,1999,17,14.91,0.88,,,,
,1004,,12,Jason,King,Jason King,07-08,POR,C,,L,false,,26.02,9,+9,1999,65,57.0,0.88,,,,
,6623,,65,Tage,Thompson,Tage Thompson,19-20,ROC,RW,,R,false,,21.89,4,+4,2016,16,14.03,0.88,,,,
,3193,,51,Cody,Hodgson,Cody Hodgson,15-16,MIL,C,,R,false,,25.59,8,+8,2008,14,12.27,0.88,,,,
,7828,,65,Joel,Farabee,Joel Farabee,19-20,LV,LW,,L,true,,19.57,2,+2,2018,5,4.38,0.88,,,,
,3742,,34,Linus,Klasen,Linus Klasen,10-11,MIL,LW,,L,false,,24.59,7,+7,2004,29,25.38,0.88,,,,
,5834,,54,Matt,Lorito,Matt Lorito,16-17,GR,LW,,L,false,,26.22,9,+9,2008,61,53.38,0.88,,,,
,3826,,34,Nazem,Kadri,Nazem Kadri,10-11,TOR,C,,L,true,,19.96,2,+2,2009,14,12.25,0.88,,,,
,4064,,43,Jordan,Weal,Jordan Weal,13-14,MCH,C,,R,false,,21.43,4,+4,2010,76,66.5,0.88,,,,
,5620,,51,Iiro,Pakarinen,Iiro Pakarinen,15-16,BAK,RW,,R,false,,24.07,7,+7,2009,4,3.5,0.88,,,,
,7417,,68,Erik,Brannstrom,Erik Brannstrom,20-21,BEL,D,,L,false,,21.05,4,+4,2017,4,3.5,0.88,,,,
,170,,37,Graham,Mink,Graham Mink,11-12,HER,RW,,R,false,,32.34,15,+15,1997,48,41.99,0.87,,,,
,1192,,61,Cal,O’Reilly,Cal O’Reilly,18-19,IA,C,,L,false,,31.98,14,+14,2005,67,58.61,0.87,,,,
,4589,,77,Mike,Sgarbossa,Mike Sgarbossa,22-23,HER,C,,L,false,,30.16,13,+13,2010,57,49.86,0.87,,,,
