,Player,Match_1,Score_1,Match_2,Score_2,Match_3,Score_3,Match_4,Score_4,Match_5,Score_5,Match_6,Score_6,Match_7,Score_7,Match_8,Score_8,Match_9,Score_9,Match_10,Score_10
474,Brad Larsen,Ryan Carter,0.16904797800119706,Marcus Foligno,0.16491072654709105,Matt Martin,0.15435506518755793,Sean Bergenheim,0.1330992287233276,Jonathan Drouin,0.1329714725582317,Nick Paul,0.13060431345816167,Justin Abdelkader,0.13016214137096666,Tyler Motte,0.127906311808684,Tomas Nosek,0.12770133122503827,Evan Rodrigues,0.12675654843456274
157,Niklas Hagman,Nick Foligno,0.16881733213793887,Jeff Skinner,0.15610317303522744,Alex Killorn,0.1405036866702387,Tomas Tatar,0.1289277331239511,James van Riemsdyk,0.12806246614252775,Andrew Ladd,0.11522057653567408,Marcus Foligno,0.08999606374719926,J.T. Miller,0.08648888824744676,Alexander Steen,0.07943842721223535,Taylor Hall,0.07617639269114604
814,Niklas Hjalmarsson,Oliver Ekman-Larsson,0.168625567125805,Justin Braun,0.12514627781672355,Kris Russell,0.1237042070281194,Nick Leddy,0.10557882152708224,Jacob Trouba,0.10083300629959965,Kevin Shattenkirk,0.097975693071634,Matt Dumba,0.0943255714447436,Johnny Boychuk,0.09249419275230361,Alec Martinez,0.08816213448359249,Alexander Edler,0.08723963030412164
444,Jaroslav Spacek,Erik Karlsson,0.1685245477116701,Anton Stralman,0.1536628126196975,Matt Niskanen,0.14012361374893917,Paul Martin,0.13210329379360117,Stephane Robidas,0.12421202236978361,Niklas Kronwall,0.11868236522395696,Brian Campbell,0.11451976006974462,Dan Hamhuis,0.11429726201898491,Mike Green,0.11402199156737937,Drew Doughty,0.10369484933395101
573,Michael Peca,Chris Drury,0.16825645126294964,Olli Jokinen,0.1681817766043517,Scott Gomez,0.15996803371303817,Jarret Stoll,0.15512998617884297,Mike Ribeiro,0.15425443221516094,Saku Koivu,0.14499821514819497,Brayden Schenn,0.14425339915081745,Manny Malhotra,0.1327552985839995,Antoine Vermette,0.1300619179516615,Jordan Staal,0.12385231256198499
363,Daniel Carcillo,Jimmy Vesey,0.1680085777286726,Marcus Foligno,0.12272789679175836,Cody McLeod,0.10723204500700881,Brad Winchester,0.09238314215429493,Ben Eager,0.08555548778558435,Matt Martin,0.0815787663473776,Sean Bergenheim,0.07574095826708459,Blake Comeau,0.07152686570268241,Bryan Bickell,0.06490736727762839,Pierre-Edouard Bellemare,0.05164801645769247
493,Brooks Laich,Sean Monahan,0.1678484912385869,Charlie Coyle,0.16739270663689396,Kyle Turris,0.16383443370276943,Ryan Johansen,0.15783439592717768,Mikael Granlund,0.14683987422488157,Derek Stepan,0.13057367167514303,Brandon Dubinsky,0.12754077365484598,William Karlsson,0.11523454599298354,Artem Anisimov,0.10837867535428622,Mathieu Perreault,0.10654257717989642
2013,Sean Kuraly,Derek Grant,0.16757991967152805,Nick Shore,0.1669227663797912,Maxim Lapierre,0.15234003653472672,Jason Dickinson,0.14716091365132225,Cody McCormick,0.1382610877680277,Colin Fraser,0.13558916719823227,Torrey Mitchell,0.1299292923427733,Leo Komarov,0.12487708286044376,Devin Shore,0.12264426683468663,Oskar Sundqvist,0.1221474769243716
1065,Colin Wilson,Matt Moulson,0.16741453718508076,Justin Abdelkader,0.13794867602670816,Jason Zucker,0.1314316661591388,Marcus Johansson,0.1309015392076124,Benoit Pouliot,0.12421976247654362,Jaden Schwartz,0.10966028228694902,Milan Lucic,0.10166112213222593,Kyle Connor,0.1011841493436708,Chris Kreider,0.10059059446825246,Phillip Danault,0.09992438170261796
737,David Jones,Chris Stewart,0.16710822869121503,Steve Downie,0.15965363803190874,Josh Anderson,0.13872617602768392,Jordan Eberle,0.13749950832129404,Kevin Labanc,0.13374907083354945,Patrick Eaves,0.11821997030683845,Jimmy Hayes,0.10519484312168226,Michael Grabner,0.10458150152223002,Tyler Pitlick,0.10134344168189326,Jesper Fast,0.10122671340706267
1590,Michael Chaput,Logan Shaw,0.1669475861569768,Zac Dalpe,0.1527011879940963,Denis Malgin,0.1351497025968728,Derek Grant,0.13423914278603286,Peter Holland,0.1305561283886189,Brett Howden,0.13012968160969593,Johan Larsson,0.12949723474274172,Chandler Stephenson,0.12803327891711502,Frederik Gauthier,0.12643076355130364,Tage Thompson,0.12140850778718267
528,Alexandre Burrows,James Neal,0.16673324061404635,Milan Lucic,0.1264467678496694,Loui Eriksson,0.09225612996684733,Thomas Vanek,0.07125237167210041,Teuvo Teravainen,0.0689512323330812,Marcus Johansson,0.06418153841617298,Patrick Sharp,0.062155730066927456,Jamie Benn,0.057411612250968615,Phillip Danault,0.0545749409493813,Erik Cole,0.0463495557555378
286,Rene Bourque,Jakob Silfverberg,0.16657328011435696,Drew Stafford,0.13730770306469436,Scottie Upshall,0.135848608198775,Phil Kessel,0.08309800348184833,Ales Hemsky,0.07765709634114705,Chuck Kobasew,0.0759975154825058,Gustav Nyquist,0.074246850048123,Oliver Bjorkstrand,0.07345220084409067,Chris Stewart,0.07216404197330326,Bobby Ryan,0.07182478738998076
199,Ville Peltonen,Jordan Martinook,0.16638388318727487,Stephane Veilleux,0.1511465755575091,Pierre-Edouard Bellemare,0.10924365771036768,Matt Martin,0.1015957702441002,Ryan Carter,0.09826229496726104,Miles Wood,0.09728236390915741,Curtis Glencross,0.08091058218882097,Kyle Clifford,0.07860818957161993,Matt Beleskey,0.07742793759299094,Milan Lucic,0.07690619586291673
332,Jean-Francois Jacques,Raitis Ivanans,0.16629278289683744,Pierre-Edouard Bellemare,0.13696088778139737,Tyler Motte,0.12532437346224082,Tom Sestito,0.12501113018397486,Paul Bissonnette,0.11830655929616618,Matt Beleskey,0.11070940051444826,Jesse Joensuu,0.10789736133723049,Riley Cote,0.10538083655489187,Shawn Thornton,0.1014256676696588,Ross Johnston,0.09803872334984061
1839,Jake Virtanen,Jared Boll,0.1658381396572384,B.J. Crombeen,0.14771682185286342,Alex Chiasson,0.12609137080229577,Tomas Kopecky,0.10862248330544015,Carter Rowney,0.09870853514928953,Josh Jooris,0.09741792576908487,Connor Brown,0.09114044163283196,Nail Yakupov,0.08329701381267049,Jack Skille,0.07609328091000488,Patrick Dwyer,0.07491273272458589
385,David Backes,Jakub Voracek,0.16558971704401793,Dustin Brown,0.12296871819972413,Nino Niederreiter,0.1206628133152326,Wayne Simmonds,0.11236424691886346,Sebastian Aho,0.11014443801119957,Craig Smith,0.10849681205618819,Patric Hornqvist,0.07828902980977333,T.J. Oshie,0.07020726476917062,Brian Gionta,0.06935298819400983,Bryan Rust,0.05886707548815515
1476,Charlie Coyle,Ryan Johansen,0.16537377188512473,Mathieu Perreault,0.12730393019462638,Kyle Turris,0.11914106645155213,Artem Anisimov,0.11667669094224355,Matt Duchene,0.11468789466910242,Mikael Granlund,0.11156082271542946,Sean Monahan,0.10567339405379304,Brooks Laich,0.10536228380510083,Derek Stepan,0.10178083690637953,Rickard Rakell,0.0973107570396641
1167,Jared Cowen,Mario Ferraro,0.1647134346414688,Christian Folin,0.15156598831027224,Ilya Lyubushkin,0.13411342002634388,Michael Stone,0.12910482877717766,Nikita Zaitsev,0.1274575832473963,Jake McCabe,0.12464359788293836,Brady Skjei,0.11903228092531291,Dylan DeMelo,0.11614381611893702,Dalton Prout,0.11135995710922168,Andrej Sustr,0.11081681642185319
577,Richard Zednik,Richard Park,0.1642921401772571,Pascal Dupuis,0.15885834180311456,Craig Adams,0.1397781312903324,Chris Neil,0.13595935101246245,Mats Zuccarello,0.0928999759188886,Nino Niederreiter,0.09015734075491964,Rick Nash,0.0839826469178277,Marian Hossa,0.08355622704836335,Kyle Palmieri,0.08218910387983282,Jordan Eberle,0.0701687428195399
282,Martin Havlat,Rick Nash,0.16403477621768248,Brian Gionta,0.13231110460389883,T.J. Oshie,0.12696599494322305,Vladimir Tarasenko,0.11332042840281926,Bobby Ryan,0.1063928927274998,Daniel Cleary,0.10106992089696125,Martin Erat,0.09991716623771064,David Backes,0.09695229874240145,Ales Hemsky,0.09636038210769589,Alexander Semin,0.09629756359942732
2059,Ivan Barbashev,Jack Roslovic,0.1637238456456726,Mattias Janmark,0.15593272021680868,Jacob Josefson,0.1523235198814232,Sam Bennett,0.1354285306987857,James Sheppard,0.1346118350709282,Tyler Bozak,0.11477454956723987,Cedric Paquette,0.11384837334267178,Nick Cousins,0.10059073443971103,Derick Brassard,0.09912325100556496,Patrik Berglund,0.09729522489373756
1346,Gustav Nyquist,Bobby Ryan,0.16369213592335136,Kris Versteeg,0.11477102615315889,Jakob Silfverberg,0.09691261737434054,Michael Grabner,0.08081135033753856,Drew Stafford,0.08069411715164565,Scottie Upshall,0.06874963955857526,Jiri Hudler,0.06774314296956939,Kyle Okposo,0.06619556472599855,Brad Boyes,0.06352498225789648,Ryan Strome,0.05997140729183717
1961,Auston Matthews,Mitchell Marner,0.16347654160380365,Jonathan Toews,0.15782836670049838,Connor McDavid,0.1138187658819963,Steven Stamkos,0.09502793105524368,Tyler Seguin,0.09000487019908611,Leon Draisaitl,0.08349623445036931,Jake Guentzel,0.0823845076697866,Mikael Granlund,0.08097526346650268,Aleksander Barkov,0.0794504604062941,Joe Pavelski,0.07823445966811406
504,Shaone Morrisonn,Jon Merrill,0.16340037661472848,Trevor Daley,0.1584841522352337,Chris Campoli,0.14903219674152968,Roman Polak,0.1250452103337345,Fedor Tyutin,0.12038994383727898,Ryan Murray,0.12022983687359153,David Schlemko,0.11624894529266253,Rob Scuderi,0.11600932032202478,Esa Lindell,0.11593181001659608,Brian Dumoulin,0.11252520513075591
1852,Brett Pesce,Anton Stralman,0.1632140071658554,Seth Jones,0.16236833630206696,Toby Enstrom,0.15182707326838174,Jaccob Slavin,0.1501893172521515,Trevor van Riemsdyk,0.1355027090572148,Ryan Ellis,0.13186520701054288,Noah Hanifin,0.13010164371459665,Matt Niskanen,0.12553083909776772,Drew Doughty,0.12257004365323217,Victor Hedman,0.12029905444404349
9,Kyle Calder,Michael Raffl,0.16313878341507268,Tyler Ennis,0.1617953403073829,Travis Moen,0.16097802490909802,Matt Martin,0.13146013990670477,Matt Hendricks,0.11989673447953443,Daniel Winnik,0.11757949253139459,Darcy Hordichuk,0.11708674899772854,Marcus Foligno,0.11161962995737999,Eric Nystrom,0.11133522031613913,Joffrey Lupul,0.10949493861988457
1688,Pierre-Edouard Bellemare,Jordan Martinook,0.16271357870692257,Adrian Kempe,0.10087581897494824,Nick Foligno,0.09766169360907741,Ryan Carter,0.09653898877359433,Marcus Foligno,0.09182515560185833,Marcus Johansson,0.0861801488288538,Kyle Clifford,0.08531797152903196,Daniel Winnik,0.07799999464947771,J.T. Miller,0.0743600267448705,Matt Beleskey,0.0720221034223547
603,Chris Simon,Taylor Pyatt,0.16237257081762377,Marcus Johansson,0.1358757558654643,Nick Foligno,0.13018695704639802,Sergei Samsonov,0.12289187170624004,Thomas Vanek,0.12028474079835585,Blake Comeau,0.11074839154122226,Jason Chimera,0.09412078444224872,Evander Kane,0.09354257779174556,David Perron,0.08746051221234975,P.J. Axelsson,0.0868077891135893
1939,Nic Dowd,Trevor Lewis,0.16191770593442595,Bo Horvat,0.15897482202682925,Nick Cousins,0.15474286890202268,Casey Cizikas,0.15247666103239718,Jay Beagle,0.1491639107353953,Noel Acciari,0.14139965645315936,Adam Lowry,0.13702138913254985,Elias Lindholm,0.13640404192905067,Ryan O'Reilly,0.13148054255882852,Alex Iafallo,0.12900766036878145
701,Vladimir Sobotka,Lauri Korpikoski,0.16172588464907078,William Carrier,0.1376952647545272,Nick Ritchie,0.13327810307398477,Jiri Tlusty,0.12980275341255212,Paul Byron,0.12384383423201478,Matt Beleskey,0.11940790710940688,Micheal Ferland,0.11781259706137774,Brock McGinn,0.11508485619218493,Teddy Purcell,0.10852537126599163,Antoine Roussel,0.1047032428257467
461,Jon Sim,Steve Begin,0.16170731071927366,Austin Watson,0.13984321458893229,Shawn Matthias,0.13920083506609693,Matt Hendricks,0.12384399482219625,Marcus Foligno,0.10895018118505538,Matt Martin,0.10188845568237807,Jarkko Ruutu,0.08929883367443972,Daniel Winnik,0.08895257711687889,Matt Nieto,0.08871892469245765,Eric Boulton,0.08525231272771831
200,Andre Roy,Alex Chiasson,0.16130366624887724,Dale Weise,0.12322503543409445,Adam Hall,0.11467863328157894,Chris Stewart,0.09361208124233625,Scottie Upshall,0.09245165840971524,Matt Bradley,0.09081156331009042,Wade Belak,0.08099694270890008,Brad Boyes,0.07502063051490986,Radim Vrbata,0.07377722374969485,Colby Armstrong,0.07012070291909327
553,Adam Hall,Alex Chiasson,0.16100150462959686,Ryan Strome,0.10179431737195296,Pascal Dupuis,0.09344942353687223,Richard Park,0.09291305462690436,Ryan Reaves,0.07818881297610085,Michael Grabner,0.07010770476652828,Jesper Fast,0.0673056706779186,Michael Frolik,0.06625258552025079,Troy Brouwer,0.06193972044970437,Kris Versteeg,0.0610067128365698
718,Maxim Lapierre,Derek MacKenzie,0.1607067213784119,Colton Sceviour,0.1314147638469654,Radek Faksa,0.12773630829203936,Marcus Kruger,0.11524868921614688,Riley Sheahan,0.10907639169975789,Devin Shore,0.10487172521114055,Mark Letestu,0.10237943952802674,Leo Komarov,0.09697531608861482,Melker Karlsson,0.09244210375664784,Max Talbot,0.09180299234185157
511,Andrew Ference,Tyler Myers,0.16041284571517328,Francois Beauchemin,0.15961178127664497,Johnny Oduya,0.13042579865175427,Jack Johnson,0.12689099732082498,Nick Leddy,0.09845976805110507,Marc Staal,0.09819098615163867,Fedor Tyutin,0.0944066560459878,Ron Hainsey,0.09267112037499692,Cam Fowler,0.09251116573716278,Brenden Dillon,0.09103487619880495
2438,Andrew Peeke,Brian Strait,0.16008328095997051,Jarred Tinordi,0.1518871106532313,Alexander Romanov,0.14415882912737618,Niko Mikkola,0.13233905036276655,Zach Bogosian,0.12888912378649092,Tucker Poolman,0.12590427094955353,Ben Harpur,0.11905039430114968,Nick Holden,0.1168362231454361,Tyson Strachan,0.11570528575435686,Radim Simek,0.11095551697007454
1578,Luke Glendening,John Mitchell,0.15991726667711748,Chris Tierney,0.13508291759892035,Darren Helm,0.10545064254900069,Torrey Mitchell,0.1002011158318093,Jay Beagle,0.09860352212734282,Nate Thompson,0.0948395480413728,Scott Laughton,0.08392132021071254,Adam Lowry,0.0827562244474231,Sam Gagner,0.07955523475263358,Artem Anisimov,0.07129522676090945
1489,Derek Grant,Sean Kuraly,0.15980466055388018,Brian Boyle,0.14070583510962315,Darroll Powe,0.13571156346775376,Oskar Sundqvist,0.12801669355122178,Nate Thompson,0.11561038357301143,Lance Bouma,0.1054972223965199,Cody McCormick,0.10465820517096876,Victor Rask,0.1033639609738794,Jason Dickinson,0.10159173385083084,Maxim Lapierre,0.10057003760445118
484,Niclas Havelid,Erik Gudbranson,0.15974284418302884,Nick Boynton,0.1024046418540849,Brendan Smith,0.09082086533788893,Bryce Salvador,0.08362787317957283,Scott Hannan,0.08216462181695736,Radko Gudas,0.07416073937055323,Andrej Sekera,0.07356483030969514,Dmitry Orlov,0.06527770645383177,Jay Bouwmeester,0.06218793923552755,Roman Polak,0.05685482753436488
186,David Booth,Tanner Pearson,0.15965878634253947,Mike Hoffman,0.12891111722356655,Nikolay Kulemin,0.12092540941792926,Tomas Fleischmann,0.11827986176117852,Viktor Stalberg,0.1169238286248377,Mason Raymond,0.11605299435211675,Curtis Glencross,0.10539127137233974,Drew Miller,0.10148337911326083,David Perron,0.0969025553704735,Tomas Tatar,0.09098748923674872
749,Ethan Moreau,Jay Pandolfo,0.1596576562501002,Matt Martin,0.14886396442938127,Alexandre Burrows,0.09093718565165743,Milan Lucic,0.07692312928916467,Loui Eriksson,0.07128850817804708,Taylor Pyatt,0.07101689368381807,Patrick Sharp,0.06471727008446737,Andrew Cogliano,0.06086922022029575,Brenden Morrow,0.05980499728149806,Andrew Ladd,0.05928754184607954
1440,Chris Kreider,Milan Lucic,0.15931259278132806,Alex Killorn,0.15488441815243886,Teuvo Teravainen,0.1304243572389863,Jonathan Huberdeau,0.1280966986569998,Kyle Connor,0.12554583776483894,J.T. Miller,0.12015984008613888,Gabriel Landeskog,0.11806052377359422,Phillip Danault,0.10374899050938616,Viktor Arvidsson,0.1013555864898769,Jason Zucker,0.09746640141890939
630,Anton Stralman,Matt Niskanen,0.15931142108258586,Drew Doughty,0.09050244192666695,Justin Faulk,0.08368477788310132,Jaccob Slavin,0.07502739078214958,Dougie Hamilton,0.07465771914979556,Andy Greene,0.0744540163815927,Morgan Rielly,0.07328645490418108,Cam Fowler,0.06243152389340458,Brent Seabrook,0.05871123524806865,Fedor Tyutin,0.05802926389679486
1050,Michael Del Zotto,Adam Larsson,0.1590945787258528,Justin Braun,0.11418317304325114,Kris Russell,0.11303725581480537,Keith Yandle,0.10427504354857502,Nick Leddy,0.09860018373121587,Jordie Benn,0.09716288438879565,Braydon Coburn,0.09697903330684411,Oliver Ekman-Larsson,0.09444756221596778,Ron Hainsey,0.09442161804178842,Marco Scandella,0.09434880388107164
601,Rick Rypien,Anthony Beauvillier,0.1585624224934548,Petteri Nokelainen,0.14387034216534614,Brian Boyle,0.1410823662781533,Blair Jones,0.13454229090017436,Colton Gillies,0.12876500611418792,Ryan Poehling,0.12688195437100538,Pavel Zacha,0.11653871295209864,William Karlsson,0.11271829843036094,Derek MacKenzie,0.10350753232129424,Cody Eakin,0.0981839796726026
1639,Vladislav Namestnikov,Sam Gagner,0.1585392808412601,Torrey Mitchell,0.12944651775377705,Tyler Kennedy,0.1245714831620335,Mark Letestu,0.11407856802146417,Cody Eakin,0.11334644532312015,Alex Galchenyuk,0.10874212049197139,Radek Faksa,0.10782490800879235,Carl Soderberg,0.10553887211091392,Marcus Kruger,0.10088775460313353,David Desharnais,0.09740421924664021
183,Brett McLean,Sean Kuraly,0.15852406634669752,Derek MacKenzie,0.13912481251692166,Nathan Gerbe,0.11156894003125212,Rich Peverley,0.09530609561626247,Adam Henrique,0.09336586257614597,Toby Petersen,0.09298557041348866,Noel Acciari,0.08890617966373905,Patrik Berglund,0.08806030559114562,Sam Bennett,0.08391572108861421,Andrew Shaw,0.07944084622956431
1924,Josh Morrissey,Tyson Barrie,0.1584805039159156,Jordie Benn,0.13880548485131364,Mark Fayne,0.13520817297487223,Brady Skjei,0.1301665887286653,Dmitry Kulikov,0.12230663812606528,Chris Butler,0.11300491606028432,Mark Pysyk,0.10806578199728664,Erik Gustafsson,0.10159751794721329,Adam McQuaid,0.10056986164499301,Matt Niskanen,0.0981428756833085
344,Christian Ehrhoff,Torey Krug,0.1584101751313894,Niklas Kronwall,0.1446867364201779,P.K. Subban,0.14113052896300216,Kevin Shattenkirk,0.13997600331930182,Alex Goligoski,0.12947681667108724,Andy Greene,0.12491724567601305,Matt Carle,0.11451679582395614,Dennis Wideman,0.1070770814155012,Seth Jones,0.1027679309888823,Alexander Edler,0.09636419880875527
66,Mike Komisarek,Zach Bogosian,0.1583209456565286,Connor Murphy,0.14925836203655765,Roman Polak,0.08828662131227244,Andrew MacDonald,0.08500333979771323,Henrik Tallinder,0.07745035492826337,Tim Gleason,0.07002298989063307,Ben Chiarot,0.06941485229560378,Luca Sbisa,0.06899580382820351,Mike Weaver,0.0682670318405399,Trevor Daley,0.0630397047569386
1421,Reilly Smith,Patric Hornqvist,0.15821972518782734,Jordan Eberle,0.15439381169318805,Kyle Palmieri,0.14032326324789984,Wayne Simmonds,0.12954791408037797,Cam Atkinson,0.12823792895833108,T.J. Oshie,0.10526987735229251,Nino Niederreiter,0.10333534587445968,Kyle Okposo,0.09817384667400025,Sebastian Aho,0.09103171640379976,Jakub Voracek,0.08250563520864061
476,Bryan Little,Frans Nielsen,0.15820692500089123,Brayden Schenn,0.14673804793642684,Mika Zibanejad,0.11013733562327853,Sam Reinhart,0.10159156736259113,Brock Nelson,0.09419319795713066,Derick Brassard,0.08794881742939838,Elias Lindholm,0.08315866861968584,Sean Couturier,0.08228942927362731,Nick Bonino,0.07292589711929098,Tyler Bozak,0.07140073639388148
89,Tomas Holmstrom,Zach Parise,0.15813215044858667,Vinny Prospal,0.1464100704097734,Alexander Steen,0.1400403476558404,Jamie Benn,0.12093768913505434,Chris Kunitz,0.10286020715188184,Daniel Sedin,0.0994835343462399,Henrik Zetterberg,0.08923204751774214,Loui Eriksson,0.08157508714140911,Nick Foligno,0.07214695496602837,Thomas Vanek,0.07028483525101543
1826,Noah Hanifin,Matt Niskanen,0.15799550416688485,Morgan Rielly,0.1573438404928561,Toby Enstrom,0.14945712522864887,Anton Stralman,0.1404663548966819,Jake Gardiner,0.12133168917432927,Justin Faulk,0.12066669212341075,Brett Pesce,0.11284535949248065,Cam Fowler,0.11226271147985005,Andy Greene,0.10597004338389089,David Savard,0.10586113631798984
855,Lauri Korpikoski,Jamie McGinn,0.15758307783599382,Kyle Clifford,0.155025276584107,Magnus Paajarvi,0.14472262051282364,Vladimir Sobotka,0.13042404407256963,Lawson Crouse,0.11791647119190699,Brock McGinn,0.11480649804820971,Tom Pyatt,0.10736699803385348,Matt Beleskey,0.1053045179909071,Nicolas Deslauriers,0.10317393675280628,Jiri Tlusty,0.0959434212525813
56,Alex Kovalev,Marian Hossa,0.15753645384762327,Shane Doan,0.14237591819069192,Jarome Iginla,0.10259041178763594,Dustin Brown,0.08212342117427977,Brian Rolston,0.06206257539806449,Radek Dvorak,0.04224324695049455,Justin Williams,0.03991087389310765,Phil Kessel,0.037676045830978444,Todd Bertuzzi,0.024447292637073334,Teemu Selanne,0.022862668783231593
366,Ed Jovanovski,Duncan Keith,0.1575053903141241,Dan Hamhuis,0.14940717096419348,Brent Seabrook,0.1471938412154557,Marc-Edouard Vlasic,0.13905389946567814,Adrian Aucoin,0.12240122550927045,Jay Bouwmeester,0.09482309293073125,Ron Hainsey,0.08728330226975499,Hal Gill,0.0872149010512838,Wade Redden,0.08398636318208451,Adam Foote,0.06663462301576313
561,Dennis Wideman,Alexander Edler,0.1574991130033991,Nick Leddy,0.1448973023311732,Dion Phaneuf,0.13182791610199765,Kevin Bieksa,0.12327265718337507,Keith Yandle,0.11713471967317965,Alex Goligoski,0.11691404652763737,Niklas Hjalmarsson,0.11502695608455374,Justin Braun,0.10281965054085958,John-Michael Liles,0.09760385361030771,Mark Streit,0.09639315479560545
1979,Brandon Carlo,Anton Stralman,0.1574046635492006,Morgan Rielly,0.12912824459046218,Jake Gardiner,0.12020408037419912,Matt Niskanen,0.11986678287189448,Noah Hanifin,0.11883364033765903,Nick Jensen,0.11535701140500007,Justin Faulk,0.10695143099937351,Cam Fowler,0.09699127171631179,Josh Gorges,0.09387508060225379,Jamie Oleksiak,0.08991072794026102
683,Tanner Glass,Matt Hendricks,0.15729129575189807,Adam Erne,0.10313354368012453,Eric Nystrom,0.08679275000312558,Andrew Desjardins,0.0864998585767147,Gabriel Bourque,0.0767323517392484,Michael Raffl,0.07372458930266287,Brandon Bollig,0.06970803777168774,Austin Watson,0.06955573445496858,Drake Caggiula,0.06723376459319307,Tyler Ennis,0.06604126683485696
2273,Juho Lammikko,Dale Weise,0.15724489028886554,Troy Bodie,0.14813315208505187,Anthony Stewart,0.14540231553646332,Richard Panik,0.1438955334194412,Tom Wilson,0.14013055408328062,Carl Grundstrom,0.13784437873475083,Brett Connolly,0.13734290550730083,Nathan Bastian,0.1283977176311091,Colin McDonald,0.1235843308296867,Barclay Goodrow,0.12205381011081412
258,Dominic Moore,Kyle Brodziak,0.15699789690462013,Darren Helm,0.11929678285514986,Steve Ott,0.10827401244311767,Jay McClement,0.09665750038049008,Trevor Lewis,0.09120679219278488,Brooks Laich,0.06943937280143493,Derek Stepan,0.06772371535070554,Kyle Turris,0.06517306620897705,Paul Gaustad,0.06481206191099086,Adam Lowry,0.06429414198244279
1312,Sean Couturier,Elias Lindholm,0.1568817570340945,Mika Zibanejad,0.14102480742352833,Ryan O'Reilly,0.11667077411755021,Brayden Schenn,0.11495804889165769,Bryan Little,0.1129442981574619,Nathan MacKinnon,0.09618598609375834,John Tavares,0.08758730429072831,Ryan Nugent-Hopkins,0.0859044149803648,Mikael Backlund,0.08387407908738362,Sam Bennett,0.08370186890700278
292,Anders Eriksson,Josh Gorges,0.15656193900171794,Seth Jones,0.14865558964348552,Dion Phaneuf,0.14077543339841203,John Carlson,0.12745785085154854,Karl Alzner,0.1264156557387659,David Savard,0.12316078562090149,Jake Muzzin,0.12085720549188432,Mark Eaton,0.11729967836797099,John Klingberg,0.11626394945922765,Andy Greene,0.11257164662375813
1087,Mathieu Perreault,Charlie Coyle,0.1565435251800209,Artem Anisimov,0.14782994277801487,Derek Stepan,0.13341335400084814,Darren Helm,0.11080377600199748,Matt Duchene,0.11060427181255703,Travis Konecny,0.10062069072404514,Sean Monahan,0.09792648724307103,Ryan Johansen,0.09338789332266648,Mikael Granlund,0.09165650370037819,Andrew Copp,0.09009101503278151
2314,Devon Toews,Ryan Ellis,0.15638950205129515,P.K. Subban,0.15115089585218067,Drew Doughty,0.1490861988572656,Mike Green,0.12896991007654612,Jared Spurgeon,0.12005986696501367,Charlie McAvoy,0.11893872934672325,Roman Josi,0.1165523323224031,Shea Theodore,0.10955100202994109,Miro Heiskanen,0.10243967232786258,Keith Yandle,0.09895165726475211
223,Jay Pandolfo,Ethan Moreau,0.1557716115057204,Matt Martin,0.14606248828475052,Alexandre Burrows,0.1406713077011867,Taylor Pyatt,0.12773196245435442,Milan Lucic,0.11345038349348414,Erik Cole,0.10433995711557141,Loui Eriksson,0.0992980528806836,Ruslan Fedotenko,0.09925188592078339,Andrew Ladd,0.09796315705695795,James Neal,0.09462803378935923
850,Evgeny Artyukhin,Nail Yakupov,0.15576837364963686,Krys Barch,0.138544169389733,Keegan Kolesar,0.12133716656907696,Josh Jooris,0.1107134661532691,Andreas Nodl,0.09835479459546168,Stefan Noesen,0.09657382940772494,Tobias Rieder,0.08944345021522888,Ben Smith,0.08926367354266738,Marcus Sorensen,0.08601308725933719,Sven Andrighetto,0.0692698539375445
1730,Tobias Rieder,George Parros,0.15568165192974587,Jared Boll,0.1433722689927171,Brett Ritchie,0.14037945256877232,Patrick Kaleta,0.09575232776698765,Christian Fischer,0.09546071483464763,Ryan Strome,0.09285395762797877,David Jones,0.08669171967489393,Derek Dorsett,0.0861454128442597,Michael Grabner,0.07251899130118986,Tyler Pitlick,0.07160390489365923
154,Matt Niskanen,Anton Stralman,0.1556241695920274,Drew Doughty,0.09315113999481432,Morgan Rielly,0.07603509129948212,Justin Faulk,0.07354919409405411,Jonas Brodin,0.0679368870512178,Dougie Hamilton,0.06693790691097996,Brent Seabrook,0.06580986081608427,Andy Greene,0.06509244490840686,Stephane Robidas,0.06424176581579624,Erik Karlsson,0.0638115672937349
643,Rich Peverley,Andrew Shaw,0.15559101109759987,Artem Anisimov,0.15488731027274028,Sam Reinhart,0.14745748880013285,Andrew Copp,0.14699721331613372,Mathieu Perreault,0.14046914258745066,Riley Nash,0.13885253954239452,Nick Bjugstad,0.13884659359828438,Dylan Strome,0.13523349114490557,Brayden Schenn,0.12951694344596726,Blake Coleman,0.12763333055126017
1705,Adam Lowry,Darren Helm,0.155540181449583,Jay Beagle,0.13672101732239902,Nick Cousins,0.12962090258437417,Bo Horvat,0.12208395788864233,Trevor Lewis,0.11911216460775521,Kyle Turris,0.11036591678871294,Erik Haula,0.10975330926499582,Luke Glendening,0.10700289400619271,Charlie Coyle,0.10405887742036424,Anthony Beauvillier,0.10008867206981391
818,Toby Petersen,Devin Shore,0.155360121562926,Melker Karlsson,0.15115164075241697,Maxim Lapierre,0.1483383105622292,Derek Grant,0.14363958644234875,Derek MacKenzie,0.14301918899619132,Riley Sheahan,0.12861108980805547,Tommy Wingels,0.12377183000708174,Victor Rask,0.12263598358762481,Max Talbot,0.12221184236336634,Sean Kuraly,0.1206653205114552
